"SMPAGEID","SAMPLEID","CHRONLGYID","AGE","AGEYOUNGER","AGEOLDER","CREATED_AT","UPDATED_AT"
653219,541934,37745,3208,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653220,541935,37745,3623,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653221,541936,37745,4024,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653222,541937,37745,4364,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653223,541938,37745,4810,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653224,541940,37745,5329,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653225,541941,37745,5664,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653226,541939,37745,5069,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653227,541942,37745,5980,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653228,541943,37745,6231,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653229,541944,37745,6617,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653230,541946,37745,6856,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653231,541945,37745,7206,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653748,542778,37819,0,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653749,542794,37819,164,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653750,542779,37819,41,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653751,542780,37819,82,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653752,542793,37819,131,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653753,542804,37819,287,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653754,542797,37819,205,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653755,542798,37819,246,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653756,542799,37819,491,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653757,542803,37819,695,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653758,542781,37819,898,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653759,542782,37819,1102,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653760,542784,37819,1439,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653761,542783,37819,1306,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653762,542785,37819,1542,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653763,542786,37819,1645,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653764,542787,37819,1748,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653765,542788,37819,1851,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653766,542789,37819,1954,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653767,542790,37819,2057,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653768,542791,37819,2160,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653769,542792,37819,2263,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653770,542795,37819,2366,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653771,542796,37819,2469,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653772,542800,37819,2572,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653773,542801,37819,2675,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653774,542802,37819,2778,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653775,542805,37819,2862,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653776,542806,37819,2945,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653777,542807,37819,3029,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653778,542808,37819,3113,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653779,542809,37819,3196,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653780,542810,37819,3280,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653781,542811,37819,3363,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653782,542812,37819,3447,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653783,542813,37819,3531,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653784,542814,37819,3614,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653785,542815,37819,3698,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653786,542816,37819,3782,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653787,542818,37819,3865,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653788,542817,37819,3949,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653789,542819,37819,4033,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653790,542820,37819,4116,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653791,542821,37819,4561,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653792,542822,37819,4292,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653793,542823,37819,4830,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653794,542824,37819,5098,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653795,542825,37819,5367,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653796,542826,37819,5635,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653797,542827,37819,5904,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653798,542828,37819,6292,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653799,542829,37819,6724,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653800,542830,37819,7156,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653801,542831,37819,7589,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653802,542832,37819,8021,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653803,542833,37819,8453,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653804,542834,37819,8886,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653805,542835,37819,9318,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653806,542836,37819,9750,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653807,542837,37819,10182,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653808,542838,37819,10615,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653809,542778,37820,-62,-214,58,"2024-04-11 08:39:06.965 +0200",NA
653810,542779,37820,7,-157,162,"2024-04-11 08:39:06.965 +0200",NA
653811,542780,37820,76,-99,245,"2024-04-11 08:39:06.965 +0200",NA
653812,542793,37820,158,-17,327,"2024-04-11 08:39:06.965 +0200",NA
653813,542794,37820,213,31,383,"2024-04-11 08:39:06.965 +0200",NA
653814,542797,37820,281,99,438,"2024-04-11 08:39:06.965 +0200",NA
653815,542798,37820,353,178,499,"2024-04-11 08:39:06.965 +0200",NA
653816,542804,37820,420,274,559,"2024-04-11 08:39:06.965 +0200",NA
653817,542799,37820,567,360,840,"2024-04-11 08:39:06.965 +0200",NA
653818,542803,37820,710,459,1004,"2024-04-11 08:39:06.965 +0200",NA
653819,542781,37820,857,576,1126,"2024-04-11 08:39:06.965 +0200",NA
653820,542782,37820,1010,725,1228,"2024-04-11 08:39:06.965 +0200",NA
653821,542783,37820,1160,958,1320,"2024-04-11 08:39:06.965 +0200",NA
653822,542784,37820,1293,1082,1525,"2024-04-11 08:39:06.965 +0200",NA
653823,542785,37820,1411,1165,1713,"2024-04-11 08:39:06.965 +0200",NA
653824,542786,37820,1533,1252,1873,"2024-04-11 08:39:06.965 +0200",NA
653825,542787,37820,1654,1339,2022,"2024-04-11 08:39:06.965 +0200",NA
653826,542788,37820,1777,1432,2163,"2024-04-11 08:39:06.965 +0200",NA
653827,542789,37820,1897,1539,2284,"2024-04-11 08:39:06.965 +0200",NA
653828,542790,37820,2018,1647,2407,"2024-04-11 08:39:06.965 +0200",NA
653829,542791,37820,2141,1762,2522,"2024-04-11 08:39:06.965 +0200",NA
653830,542792,37820,2259,1880,2612,"2024-04-11 08:39:06.965 +0200",NA
653831,542795,37820,2380,2004,2714,"2024-04-11 08:39:06.965 +0200",NA
653832,542796,37820,2501,2139,2825,"2024-04-11 08:39:06.965 +0200",NA
653833,542800,37820,2620,2272,2921,"2024-04-11 08:39:06.965 +0200",NA
653834,542801,37820,2741,2430,3014,"2024-04-11 08:39:06.965 +0200",NA
653835,542802,37820,2863,2589,3114,"2024-04-11 08:39:06.965 +0200",NA
653836,542805,37820,2977,2703,3286,"2024-04-11 08:39:06.965 +0200",NA
653837,542806,37820,3092,2811,3456,"2024-04-11 08:39:06.965 +0200",NA
653838,542807,37820,3212,2900,3628,"2024-04-11 08:39:06.965 +0200",NA
653839,542808,37820,3330,2980,3768,"2024-04-11 08:39:06.965 +0200",NA
653840,542809,37820,3446,3078,3898,"2024-04-11 08:39:06.965 +0200",NA
653841,542810,37820,3562,3167,4028,"2024-04-11 08:39:06.965 +0200",NA
653842,542811,37820,3680,3279,4147,"2024-04-11 08:39:06.965 +0200",NA
653843,542812,37820,3797,3383,4280,"2024-04-11 08:39:06.965 +0200",NA
653844,542813,37820,3914,3494,4409,"2024-04-11 08:39:06.965 +0200",NA
653845,542814,37820,4030,3599,4532,"2024-04-11 08:39:06.965 +0200",NA
653846,542815,37820,4145,3717,4676,"2024-04-11 08:39:06.965 +0200",NA
653847,542816,37820,4263,3843,4807,"2024-04-11 08:39:06.965 +0200",NA
653848,542818,37820,4382,3971,4927,"2024-04-11 08:39:06.965 +0200",NA
653849,542817,37820,4498,4106,5055,"2024-04-11 08:39:06.965 +0200",NA
653850,542819,37820,4614,4259,5184,"2024-04-11 08:39:06.965 +0200",NA
653851,542820,37820,4732,4415,5283,"2024-04-11 08:39:06.965 +0200",NA
653852,542822,37820,4907,4597,5483,"2024-04-11 08:39:06.965 +0200",NA
653853,542821,37820,5206,4763,5881,"2024-04-11 08:39:06.965 +0200",NA
653854,542823,37820,5498,4942,6196,"2024-04-11 08:39:06.965 +0200",NA
653855,542824,37820,5797,5146,6481,"2024-04-11 08:39:06.965 +0200",NA
653856,542825,37820,6099,5438,6726,"2024-04-11 08:39:06.965 +0200",NA
653857,542826,37820,6420,5777,6962,"2024-04-11 08:39:06.965 +0200",NA
653858,542827,37820,6720,6122,7142,"2024-04-11 08:39:06.965 +0200",NA
653859,542828,37820,7096,6801,7404,"2024-04-11 08:39:06.965 +0200",NA
653860,542829,37820,7671,7220,7993,"2024-04-11 08:39:06.965 +0200",NA
653861,542830,37820,8247,7418,8788,"2024-04-11 08:39:06.965 +0200",NA
653862,542831,37820,8536,8018,8880,"2024-04-11 08:39:06.965 +0200",NA
653863,542832,37820,8824,8254,9227,"2024-04-11 08:39:06.965 +0200",NA
653864,542833,37820,8927,8381,9369,"2024-04-11 08:39:06.965 +0200",NA
653865,542834,37820,9029,8465,9600,"2024-04-11 08:39:06.965 +0200",NA
653866,542835,37820,9131,8557,9730,"2024-04-11 08:39:06.965 +0200",NA
653867,542836,37820,9232,8619,9927,"2024-04-11 08:39:06.965 +0200",NA
653868,542837,37820,9332,8693,10058,"2024-04-11 08:39:06.965 +0200",NA
653869,542838,37820,9432,8770,10234,"2024-04-11 08:39:06.965 +0200",NA
653870,542844,37821,913,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653871,542859,37821,1180,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653872,542841,37821,-24,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653873,542843,37821,286,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653874,542842,37821,612,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653875,542864,37821,2373,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653876,542861,37821,2038,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653877,542860,37821,1469,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653878,542862,37821,1763,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653879,542863,37821,2673,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653880,542846,37821,2941,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653881,542845,37821,3182,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653882,542847,37821,3401,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653883,542848,37821,3652,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653884,542849,37821,3903,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653885,542850,37821,4151,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653886,542851,37821,4388,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653887,542852,37821,4604,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653888,542853,37821,4823,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653889,542854,37821,5052,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653890,542855,37821,5277,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653891,542856,37821,5507,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653892,542857,37821,5724,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653893,542858,37821,5944,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653894,542894,37822,311,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653895,542901,37822,627,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653896,542883,37822,-5,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653897,542884,37822,153,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653898,542899,37822,469,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653899,542898,37822,785,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653900,542897,37822,1478,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653901,542905,37822,2172,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653902,542900,37822,1132,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653903,542904,37822,1824,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653904,542885,37822,2519,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653905,542886,37822,2932,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653906,542887,37822,3345,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653907,542888,37822,3758,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653908,542889,37822,4171,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653909,542890,37822,4584,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653910,542891,37822,4737,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653911,542892,37822,4814,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653912,542893,37822,4891,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653913,542895,37822,5044,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653914,542896,37822,5197,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653915,542902,37822,5274,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653916,542903,37822,5350,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653917,542906,37822,5459,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653918,542907,37822,5567,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653919,542908,37822,5677,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653920,542909,37822,5785,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653921,542910,37822,5894,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653922,542911,37822,6114,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653923,542912,37822,6784,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653924,542913,37822,7009,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653925,542914,37822,7118,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653926,542915,37822,7232,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653927,542916,37822,7361,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653928,542917,37822,7480,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653929,542918,37822,7598,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653930,542919,37822,7821,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653931,542920,37822,8058,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653932,542921,37822,8297,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653933,542922,37822,8534,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653934,542923,37822,8773,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653935,542924,37822,9176,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653936,542925,37822,9583,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653937,542926,37822,9991,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653938,542927,37822,10392,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653939,542928,37822,10792,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653940,542929,37822,10910,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653941,542930,37822,11052,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653942,542931,37822,11185,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653943,542932,37822,11305,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653944,542933,37822,11423,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653945,542934,37822,11570,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653946,542935,37822,11736,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653947,542936,37822,11907,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653948,542937,37822,12074,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653949,542938,37822,12309,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653950,542939,37822,12365,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653951,542943,37822,12596,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653952,542940,37822,12481,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653953,542941,37822,12715,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653954,542944,37822,12832,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653955,542942,37822,12884,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653956,542946,37822,12936,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653957,542945,37822,12987,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653958,542947,37822,13036,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653959,542948,37822,13088,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653960,542950,37822,13242,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653961,542951,37822,13344,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653962,542949,37822,13138,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653963,542952,37822,13635,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653964,542954,37822,13783,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653965,542955,37822,14655,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653966,542956,37822,14366,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653967,542953,37822,14074,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653968,542958,37822,14978,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653969,542957,37822,14805,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653970,542959,37822,15122,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653971,542960,37822,15265,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653972,542962,37822,15665,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653973,542961,37822,15429,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653974,542963,37822,15900,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653975,542966,37822,16371,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653976,542964,37822,16135,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653977,542967,37822,16414,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653978,542965,37822,16330,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653979,542968,37822,16457,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653980,542969,37822,16500,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653981,542970,37822,16544,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653982,542971,37822,16587,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653983,542972,37822,16631,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653984,542975,37822,16732,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653985,542974,37822,16702,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653986,542976,37822,16792,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653987,542973,37822,16670,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653988,542977,37822,16763,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653989,542979,37822,16823,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653990,542978,37822,16853,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653991,542980,37822,16884,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653992,542981,37822,16914,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653993,542982,37822,16940,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653994,542984,37822,16991,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653995,542986,37822,17065,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653996,542983,37822,16966,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653997,542985,37822,17021,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653998,542987,37822,17100,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
653999,542989,37822,17150,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654000,542988,37822,17190,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654001,542990,37822,17220,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654002,542993,37822,17379,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654003,542991,37822,17252,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654004,542994,37822,17438,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654005,542995,37822,17499,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654006,542997,37822,17621,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654007,542996,37822,17551,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654008,542992,37822,17318,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654009,542998,37822,17653,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654010,543000,37822,17787,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654011,542999,37822,17727,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654012,543003,37822,17909,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654013,543001,37822,17849,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654014,543002,37822,17935,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654015,543004,37822,17962,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654016,543005,37822,18004,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654017,543006,37822,17988,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654018,543007,37822,18400,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654019,543009,37822,18507,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654020,543008,37822,18723,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654021,543011,37822,19054,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654022,543010,37822,18945,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654023,543012,37822,19159,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654024,543013,37822,19411,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654025,543017,37822,19892,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654026,543014,37822,19773,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654027,543015,37822,19653,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654028,543016,37822,20011,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654029,543018,37822,20130,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654030,543020,37822,20308,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654031,543019,37822,20256,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654032,543021,37822,20418,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654033,543023,37822,20671,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654034,543025,37822,20794,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654035,543022,37822,20544,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654036,543024,37822,20919,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654037,543026,37822,21045,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654038,543027,37822,21169,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654039,543028,37822,21411,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654040,543029,37822,21533,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654041,543051,37823,6863,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654042,543050,37823,5661,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654043,543052,37823,8825,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654044,543079,37823,10042,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654045,543072,37823,10377,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654046,543066,37823,10712,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654047,543074,37823,9555,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654048,543078,37823,11324,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654049,543071,37823,12043,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654050,543070,37823,11047,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654051,543053,37823,12930,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654052,543055,37823,13701,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654053,543054,37823,14516,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654054,543056,37823,15639,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654055,543058,37823,17106,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654056,543057,37823,20378,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654057,543059,37823,22007,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654058,543060,37823,23981,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654059,543061,37823,25438,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654060,543064,37823,29606,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654061,543062,37823,26098,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654062,543065,37823,31648,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654063,543063,37823,30728,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654064,543068,37823,33212,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654065,543069,37823,34396,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654066,543067,37823,35112,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654067,543073,37823,35687,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654068,543075,37823,36272,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654069,543076,37823,36947,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654070,543077,37823,37833,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654071,543080,37823,38728,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654072,543081,37823,39643,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654073,543082,37823,40639,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654074,543083,37823,41653,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
654075,543084,37823,42582,NA,NA,"2024-04-11 08:39:06.965 +0200",NA
